ID,Country,Trial_type,District,Crop,Treatment,Lime_rate,Yield(t/ha)
348,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.7
349,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
350,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.3
351,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.5
352,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.4
353,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.1
354,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.1
355,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.3
356,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.3
357,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,1.7
358,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2
359,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,1.9
360,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.1
361,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,3.2
362,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.9
363,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3
364,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.8
365,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,3.1
366,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.1
367,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.6
368,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3
369,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
370,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.9
371,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.2
372,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.4
373,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.7
374,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3
375,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.1
376,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.8
377,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
378,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.2
379,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.2
380,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.9
381,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.3
382,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.2
383,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.6
384,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.7
385,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
386,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.8
387,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.6
388,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.9
389,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.4
390,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.6
391,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.8
392,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.5
393,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,1.9
394,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2
395,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.7
396,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.3
397,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,1.9
398,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.3
399,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.8
400,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.8
401,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.2
402,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.5
403,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.5
404,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.5
405,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.9
406,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.6
407,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.9
408,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.1
409,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,1.8
410,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,1.8
411,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.1
412,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.3
413,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.5
414,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.7
415,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.8
416,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.9
417,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.1
418,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.5
419,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.6
420,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.8
421,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,1.7
422,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,1.8
423,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2
424,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2
425,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2
426,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.1
427,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.6
428,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.4
429,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.7
430,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.4
431,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.7
432,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.6
433,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.3
434,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.8
435,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.5
436,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.7
437,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,1.9
438,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.6
439,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.2
440,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.3
441,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.4
442,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3
443,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3
444,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.6
445,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.3
446,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.3
447,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.4
448,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.8
449,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.7
450,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.2
451,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3
452,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.9
453,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,0.6
454,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,1.4
455,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,1.8
456,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,1.9
457,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,3.2
458,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.3
459,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.2
460,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.5
461,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,3
462,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.3
463,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.9
464,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.3
465,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,3.3
466,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.5
467,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2
468,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2
469,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
470,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.8
471,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.9
472,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.1
473,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.8
474,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.5
475,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2
476,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.1
477,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.9
478,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.2
479,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3
480,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.2
481,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
482,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.5
483,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.7
484,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.9
485,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,1.3
486,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,2.1
487,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.3
488,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2.2
489,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,1.1
490,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1.6
491,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1.5
492,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.8
493,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,1.6
494,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,2.4
495,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.2
496,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2.4
497,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,1.6
498,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1.6
499,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.1
500,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.8
501,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.1
502,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1
503,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1.2
504,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.7
505,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,2.3
506,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,3.3
507,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,4
508,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,4
509,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,2.3
510,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,2.9
511,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,3.2
512,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,3.3
513,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,1.3
514,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1.8
515,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1.7
516,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2.2
517,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,1.3
518,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1.4
519,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1.5
520,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.3
521,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.8
522,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,2.4
523,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,3.2
524,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,3.1
525,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,2.3
526,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,2.8
527,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.6
528,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2.4
529,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,2.5
530,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,2.8
531,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.6
532,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2.4
533,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.4
534,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,0.4
535,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,0.5
536,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,0.5
537,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.8
538,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,0.8
539,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1
540,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.2
541,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,1.1
542,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,2.2
543,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.4
544,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2.3
545,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.4
546,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1.4
547,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.1
548,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2
549,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,0.5
550,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,0.7
551,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,1.1
552,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1.2
553,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1.2
554,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1
555,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,2.2
556,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,2.3
557,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.1
558,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2.1
559,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,0.6
560,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,0.8
561,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.4
562,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.8
563,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1.8
564,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,2.2
565,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,2.4
566,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.1
567,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,0.5
568,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1.2
569,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.4
570,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.2
571,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,0.5
572,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1.4
573,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.7
574,Ethiopia,Shotgun,East Gojjam,Fababean,TS1,0,0.8
575,Ethiopia,Shotgun,East Gojjam,Fababean,TS2,1,1.1
576,Ethiopia,Shotgun,East Gojjam,Fababean,TS3,2.5,1.6
577,Ethiopia,Shotgun,East Gojjam,Fababean,TS4,7,1.8
578,Rwanda,RCBD,Burera,Beans,TR1,0,1.3
579,Rwanda,RCBD,Burera,Beans,TR2,1,1.4
580,Rwanda,RCBD,Burera,Beans,TR3,2,1.7
581,Rwanda,RCBD,Burera,Beans,TR4,3,1.6
582,Rwanda,RCBD,Burera,Beans,TR5,4.5,2
583,Rwanda,RCBD,Burera,Beans,TR6,5.5,1.6
584,Rwanda,RCBD,Burera,Beans,TR7,7,1.9
585,Rwanda,RCBD,Burera,Beans,TR1,0,1.4
586,Rwanda,RCBD,Burera,Beans,TR2,1,1.7
587,Rwanda,RCBD,Burera,Beans,TR3,2,1.6
588,Rwanda,RCBD,Burera,Beans,TR4,3,1.5
589,Rwanda,RCBD,Burera,Beans,TR5,4.5,2.4
590,Rwanda,RCBD,Burera,Beans,TR6,5.5,2.2
591,Rwanda,RCBD,Burera,Beans,TR7,7,1.5
592,Rwanda,RCBD,Burera,Beans,TR2,1,1.5
593,Rwanda,RCBD,Burera,Beans,TR3,2,1.3
594,Rwanda,RCBD,Burera,Beans,TR5,4.5,1.4
595,Rwanda,RCBD,Burera,Beans,TR6,5.5,1.4
596,Rwanda,RCBD,Burera,Beans,TR4,3,2.2
597,Rwanda,RCBD,Burera,Beans,TR5,4.5,2.3
598,Rwanda,RCBD,Burera,Beans,TR6,5.5,2.5
599,Rwanda,RCBD,Burera,Beans,TR7,7,2.3
600,Rwanda,RCBD,Burera,Beans,TR3,2,2
601,Rwanda,RCBD,Burera,Beans,TR4,3,1.9
602,Rwanda,RCBD,Burera,Beans,TR5,4.5,1.7
603,Rwanda,RCBD,Burera,Beans,TR6,5.5,2.3
604,Rwanda,RCBD,Burera,Beans,TR7,7,2.2
605,Rwanda,RCBD,Burera,Beans,TR1,0,1.2
606,Rwanda,RCBD,Burera,Beans,TR2,1,1.3
607,Rwanda,RCBD,Burera,Beans,TR3,2,1.4
608,Rwanda,RCBD,Burera,Beans,TR4,3,1.7
609,Rwanda,RCBD,Burera,Beans,TR5,4.5,1.5
610,Rwanda,Shotgun,Burera,Beans,TS1,0,0.83
611,Rwanda,Shotgun,Burera,Beans,TS2,1,1.03
612,Rwanda,Shotgun,Burera,Beans,TS3,2.5,0.95
613,Rwanda,Shotgun,Burera,Beans,TS4,7,1.29
614,Rwanda,Shotgun,Burera,Beans,TS1,0,0.86
615,Rwanda,Shotgun,Burera,Beans,TS2,1,1.22
616,Rwanda,Shotgun,Burera,Beans,TS3,2.5,1.27
617,Rwanda,Shotgun,Burera,Beans,TS4,7,1.4
618,Rwanda,Shotgun,Burera,Beans,TS1,0,1.2
619,Rwanda,Shotgun,Burera,Beans,TS2,1,1.6
620,Rwanda,Shotgun,Burera,Beans,TS3,2.5,1.7
621,Rwanda,Shotgun,Burera,Beans,TS4,7,2
622,Rwanda,Shotgun,Burera,Beans,TS1,0,0.57
623,Rwanda,Shotgun,Burera,Beans,TS2,1,0.66
624,Rwanda,Shotgun,Burera,Beans,TS3,2.5,0.62
625,Rwanda,Shotgun,Burera,Beans,TS4,7,0.86
626,Rwanda,Shotgun,Burera,Beans,TS1,0,2.31
627,Rwanda,Shotgun,Burera,Beans,TS2,1,2.54
628,Rwanda,Shotgun,Burera,Beans,TS3,2.5,2.37
629,Rwanda,Shotgun,Burera,Beans,TS4,7,2.75
630,Rwanda,Shotgun,Burera,Beans,TS1,0,2.2
631,Rwanda,Shotgun,Burera,Beans,TS2,1,2.79
632,Rwanda,Shotgun,Burera,Beans,TS3,2.5,2.61
633,Rwanda,Shotgun,Burera,Beans,TS4,7,3.11
634,Rwanda,Shotgun,Burera,Beans,TS1,0,1.26
635,Rwanda,Shotgun,Burera,Beans,TS2,1,1.18
636,Rwanda,Shotgun,Burera,Beans,TS3,2.5,1.99
637,Rwanda,Shotgun,Burera,Beans,TS4,7,1.42
638,Rwanda,Shotgun,Burera,Beans,TS1,0,0.95
639,Rwanda,Shotgun,Burera,Beans,TS2,1,1.07
640,Rwanda,Shotgun,Burera,Beans,TS3,2.5,0.83
641,Rwanda,Shotgun,Burera,Beans,TS4,7,0.94
642,Rwanda,Shotgun,Burera,Beans,TS1,0,1.15
643,Rwanda,Shotgun,Burera,Beans,TS2,1,1.16
644,Rwanda,Shotgun,Burera,Beans,TS3,2.5,1.54
645,Rwanda,Shotgun,Burera,Beans,TS4,7,1.72
646,Rwanda,Shotgun,Burera,Beans,TS1,0,0.9
647,Rwanda,Shotgun,Burera,Beans,TS2,1,1.01
648,Rwanda,Shotgun,Burera,Beans,TS3,2.5,1.33
649,Rwanda,Shotgun,Burera,Beans,TS4,7,1.38
650,Rwanda,Shotgun,Burera,Beans,TS1,0,2.42
651,Rwanda,Shotgun,Burera,Beans,TS2,1,4.82
652,Rwanda,Shotgun,Burera,Beans,TS3,2.5,5.33
653,Rwanda,Shotgun,Burera,Beans,TS4,7,5.18
654,Rwanda,Shotgun,Burera,Beans,TS1,0,1.25
655,Rwanda,Shotgun,Burera,Beans,TS2,1,1.61
656,Rwanda,Shotgun,Burera,Beans,TS3,2.5,1.71
657,Rwanda,Shotgun,Burera,Beans,TS4,7,4.11
658,Rwanda,Shotgun,Burera,Beans,TS1,0,0.5
659,Rwanda,Shotgun,Burera,Beans,TS2,1,0.65
660,Rwanda,Shotgun,Burera,Beans,TS3,2.5,0.5
661,Rwanda,Shotgun,Burera,Beans,TS4,7,0.46
662,Rwanda,Shotgun,Burera,Beans,TS1,0,1.13
663,Rwanda,Shotgun,Burera,Beans,TS2,1,1.39
664,Rwanda,Shotgun,Burera,Beans,TS3,2.5,1.4
665,Rwanda,Shotgun,Burera,Beans,TS4,7,1.69
666,Rwanda,Shotgun,Burera,Beans,TS2,1,2.34
667,Rwanda,Shotgun,Burera,Beans,TS3,2.5,2.5
668,Rwanda,Shotgun,Burera,Beans,TS4,7,2.3
669,Rwanda,Shotgun,Burera,Beans,TS1,0,0.64
670,Rwanda,Shotgun,Burera,Beans,TS2,1,0.79
671,Rwanda,Shotgun,Burera,Beans,TS3,2.5,0.76
672,Rwanda,RCBD,Burera,Maize ,TR1,0,2.9
673,Rwanda,RCBD,Burera,Maize ,TR2,1,3.8
674,Rwanda,RCBD,Burera,Maize ,TR3,2,3.5
675,Rwanda,RCBD,Burera,Maize ,TR4,3,3.4
676,Rwanda,RCBD,Burera,Maize ,TR5,4.5,4.5
677,Rwanda,RCBD,Burera,Maize ,TR6,5.5,4.6
678,Rwanda,RCBD,Burera,Maize ,TR7,7,3.9
679,Rwanda,RCBD,Burera,Maize ,TR1,0,2.8
680,Rwanda,RCBD,Burera,Maize ,TR2,3,3
681,Rwanda,RCBD,Burera,Maize ,TR3,2,3.2
682,Rwanda,RCBD,Burera,Maize ,TR4,1,4.5
683,Rwanda,RCBD,Burera,Maize ,TR5,4.5,4.2
684,Rwanda,RCBD,Burera,Maize ,TR6,5.5,3.4
685,Rwanda,RCBD,Burera,Maize ,TR7,7,3.6
686,Rwanda,RCBD,Burera,Maize ,TR1,0,3
687,Rwanda,RCBD,Burera,Maize ,TR2,1,3.5
688,Rwanda,RCBD,Burera,Maize ,TR3,2,3.9
689,Rwanda,RCBD,Burera,Maize ,TR4,3,4.2
690,Rwanda,RCBD,Burera,Maize ,TR5,4.5,4
691,Rwanda,RCBD,Burera,Maize ,TR6,5.5,5.4
692,Rwanda,RCBD,Burera,Maize ,TR7,7,4.9
693,Rwanda,RCBD,Burera,Maize ,TR2,1,3.2
694,Rwanda,RCBD,Burera,Maize ,TR3,2,4
695,Rwanda,RCBD,Burera,Maize ,TR4,3,4.8
696,Rwanda,RCBD,Burera,Maize ,TR5,4.5,5.7
697,Rwanda,RCBD,Burera,Maize ,TR6,5.5,5.2
698,Rwanda,RCBD,Burera,Maize ,TR7,7,5.4
699,Rwanda,RCBD,Burera,Maize ,TR2,1,4.5
700,Rwanda,RCBD,Burera,Maize ,TR3,2,4.7
701,Rwanda,RCBD,Burera,Maize ,TR5,4.5,4.8
702,Rwanda,RCBD,Burera,Maize ,TR6,5.5,5
703,Rwanda,RCBD,Burera,Maize ,TR7,7,5.1
704,Rwanda,RCBD,Burera,Maize ,TR3,2,4.2
705,Rwanda,RCBD,Burera,Maize ,TR4,3,4
706,Rwanda,RCBD,Burera,Maize ,TR5,4.5,3.9
707,Rwanda,RCBD,Burera,Maize ,TR6,5.5,4.1
708,Rwanda,RCBD,Burera,Maize ,TR7,7,4.1
709,Rwanda,Shotgun,Burera,Maize ,TS1,0,3.3
